Transaction_ID,Policy_ID,Program_ID,Treaty_ID,Transaction_Type,Transaction_Date,Premium_Amount
TXN012506,POL03518,PRG009,TRT091,Adjustment,2026-01-30,218263.62
TXN012507,POL06718,PRG010,TRT018,Renewal,2026-01-31,19343.3
TXN012508,POL03429,PRG022,TRT062,Renewal,2026-03-19,201858.09
TXN012509,POL02262,PRG004,TRT040,Adjustment,2026-04-29,403616.11
TXN012510,POL01804,PRG020,TRT074,Adjustment,2026-05-02,472404.7
TXN012511,POL01811,PRG015,TRT081,New Business,2026-05-10,222857.89
TXN012512,POL00290,PRG006,TRT086,Adjustment,2026-06-09,357519.34
TXN012513,POL09115,PRG013,TRT042,Adjustment,2026-03-07,316760.61
TXN012514,POL08719,PRG015,TRT077,New Business,2026-03-17,238251.02
TXN012515,POL00621,PRG021,TRT082,Adjustment,2026-05-05,498708.5
TXN012516,POL09394,PRG007,TRT034,Adjustment,2026-08-19,317833.0
TXN012517,POL07511,PRG007,TRT051,Adjustment,2026-01-23,235934.61
TXN012518,POL09490,PRG022,TRT074,Adjustment,2026-03-09,383389.57
TXN012519,POL06464,PRG002,TRT011,Renewal,2026-01-17,61725.52
TXN012520,POL07616,PRG007,TRT002,Adjustment,2026-04-20,382504.27
TXN012521,POL02357,PRG023,TRT059,Adjustment,2026-08-29,429118.21
TXN012522,POL03680,PRG011,TRT041,Adjustment,2026-05-08,45125.93
TXN012523,POL00764,PRG018,TRT056,Renewal,2026-07-02,114940.32
TXN012524,POL09254,PRG018,TRT035,New Business,2026-06-28,390633.96
TXN012525,POL06043,PRG016,TRT055,New Business,2026-04-15,254570.77
TXN012526,POL08987,PRG013,TRT082,Renewal,2026-07-08,395324.87
TXN012527,POL05303,PRG020,TRT057,Renewal,2026-02-27,313020.02
TXN012528,POL01117,PRG023,TRT001,Renewal,2026-03-27,426310.78
TXN012529,POL02511,PRG016,TRT022,Adjustment,2026-05-15,140802.96
TXN012530,POL02738,PRG004,TRT066,New Business,2026-06-28,300522.54
TXN012531,POL06839,PRG005,TRT037,Renewal,2026-02-02,392369.1
TXN012532,POL03005,PRG025,TRT044,New Business,2026-06-12,448135.45
TXN012533,POL03972,PRG002,TRT006,Adjustment,2026-08-08,380333.35
TXN012534,POL02342,PRG017,TRT087,New Business,2026-03-07,282073.86
TXN012535,POL08500,PRG022,TRT027,Renewal,2026-03-11,285183.59
TXN012536,POL02090,PRG012,TRT035,New Business,2026-07-20,426890.26
TXN012537,POL07764,PRG010,TRT094,Adjustment,2026-07-08,181388.8
TXN012538,POL05691,PRG009,TRT061,New Business,2026-02-12,434399.34
TXN012539,POL07843,PRG022,TRT047,Adjustment,2026-04-17,35118.24
TXN012540,POL08866,PRG002,TRT053,New Business,2026-03-16,363030.1
TXN012541,POL06374,PRG021,TRT046,New Business,2026-01-06,461710.03
TXN012542,POL02591,PRG019,TRT100,New Business,2026-06-11,34606.09
TXN012543,POL01347,PRG021,TRT020,New Business,2026-07-14,162391.65
TXN012544,POL03481,PRG011,TRT054,New Business,2026-03-06,318762.75
TXN012545,POL05009,PRG014,TRT028,Adjustment,2026-06-06,153297.71
TXN012546,POL02819,PRG012,TRT087,Adjustment,2026-08-13,51999.17
TXN012547,POL09704,PRG012,TRT067,Adjustment,2026-07-24,117494.49
TXN012548,POL09038,PRG022,TRT091,New Business,2026-01-22,345118.57
TXN012549,POL00547,PRG004,TRT004,Renewal,2026-08-14,420218.35
TXN012550,POL02506,PRG021,TRT083,Renewal,2026-08-16,320915.0
TXN012551,POL05450,PRG011,TRT011,New Business,2026-06-14,419178.89
TXN012552,POL08490,PRG021,TRT090,Renewal,2026-01-21,442768.06
TXN012553,POL04285,PRG017,TRT036,Adjustment,2026-03-02,383143.26
TXN012554,POL03342,PRG020,TRT080,Renewal,2026-07-24,440755.2
TXN012555,POL06327,PRG015,TRT067,New Business,2026-07-08,260766.45
TXN012556,POL01338,PRG005,TRT021,New Business,2026-02-16,486765.46
TXN012557,POL00671,PRG003,TRT053,Adjustment,2026-08-06,313828.29
TXN012558,POL06729,PRG016,TRT022,Renewal,2026-05-04,345243.32
TXN012559,POL00839,PRG003,TRT085,New Business,2026-03-22,247154.32
TXN012560,POL02075,PRG004,TRT010,Renewal,2026-04-16,338645.04
TXN012561,POL00717,PRG003,TRT014,New Business,2026-07-21,480148.46
TXN012562,POL00346,PRG017,TRT032,Adjustment,2026-08-08,318213.22
TXN012563,POL00167,PRG022,TRT054,New Business,2026-05-26,243201.43
TXN012564,POL06862,PRG010,TRT014,Adjustment,2026-08-12,46818.13
TXN012565,POL04327,PRG011,TRT056,Adjustment,2026-02-06,278800.26
TXN012566,POL03153,PRG023,TRT082,New Business,2026-03-07,447248.95
TXN012567,POL00888,PRG009,TRT099,Adjustment,2026-01-10,103067.66
TXN012568,POL09421,PRG014,TRT093,Adjustment,2026-07-02,122720.22
TXN012569,POL07187,PRG020,TRT079,New Business,2026-07-21,188851.56
TXN012570,POL05647,PRG006,TRT035,Adjustment,2026-07-15,351354.59
TXN012571,POL02121,PRG013,TRT002,New Business,2026-07-29,165989.42
TXN012572,POL03165,PRG016,TRT067,Renewal,2026-01-02,356418.51
TXN012573,POL04566,PRG022,TRT067,Adjustment,2026-05-17,122741.4
TXN012574,POL09049,PRG022,TRT058,New Business,2026-04-13,218467.09
TXN012575,POL08957,PRG015,TRT026,Adjustment,2026-04-26,305331.74
TXN012576,POL01431,PRG010,TRT077,Renewal,2026-01-26,62607.29
TXN012577,POL04000,PRG023,TRT064,New Business,2026-02-12,303597.34
TXN012578,POL09343,PRG025,TRT031,Renewal,2026-06-03,375887.87
TXN012579,POL01353,PRG015,TRT020,Renewal,2026-04-23,223528.28
TXN012580,POL09497,PRG012,TRT035,Renewal,2026-04-12,213151.15
TXN012581,POL02161,PRG017,TRT076,New Business,2026-06-08,149655.25
TXN012582,POL06705,PRG001,TRT004,Adjustment,2026-01-10,459115.51
TXN012583,POL02903,PRG025,TRT006,Adjustment,2026-08-19,371798.53
TXN012584,POL08674,PRG023,TRT017,Renewal,2026-03-03,352315.72
TXN012585,POL02703,PRG003,TRT036,New Business,2026-01-28,254431.09
TXN012586,POL05563,PRG022,TRT097,New Business,2026-02-19,230149.7
TXN012587,POL00536,PRG008,TRT003,Adjustment,2026-04-28,121388.74
TXN012588,POL00465,PRG006,TRT077,Renewal,2026-05-27,244923.34
TXN012589,POL04108,PRG019,TRT046,New Business,2026-06-12,122369.77
TXN012590,POL08572,PRG017,TRT047,Renewal,2026-08-05,262862.86
TXN012591,POL05226,PRG025,TRT048,Renewal,2026-07-09,465824.81
TXN012592,POL03637,PRG001,TRT081,New Business,2026-06-06,495055.44
TXN012593,POL07426,PRG006,TRT012,Adjustment,2026-05-06,426429.67
TXN012594,POL08415,PRG022,TRT067,Renewal,2026-08-13,450421.39
TXN012595,POL04978,PRG024,TRT090,Renewal,2026-08-28,462804.99
TXN012596,POL09040,PRG008,TRT032,Renewal,2026-06-15,240969.93
TXN012597,POL02527,PRG001,TRT079,Adjustment,2026-01-17,391381.14
TXN012598,POL08605,PRG015,TRT067,Adjustment,2026-04-06,339163.39
TXN012599,POL02630,PRG007,TRT021,Adjustment,2026-05-29,57383.65
TXN012600,POL09538,PRG019,TRT093,Renewal,2026-05-14,324933.75
TXN012601,POL05081,PRG010,TRT010,New Business,2026-04-11,391828.8
TXN012602,POL07665,PRG025,TRT012,Adjustment,2026-02-02,94178.04
TXN012603,POL04190,PRG001,TRT097,Renewal,2026-08-17,451281.25
TXN012604,POL02231,PRG004,TRT007,Renewal,2026-05-27,43511.78
TXN012605,POL02648,PRG001,TRT020,Adjustment,2026-08-14,292169.85
TXN012606,POL00194,PRG021,TRT035,Adjustment,2026-08-23,445318.53
TXN012607,POL04863,PRG004,TRT057,New Business,2026-03-12,84891.45
TXN012608,POL07731,PRG022,TRT078,New Business,2026-06-29,155422.49
TXN012609,POL05622,PRG021,TRT013,Renewal,2026-08-15,396241.18
TXN012610,POL04994,PRG016,TRT080,New Business,2026-03-21,227841.2
TXN012611,POL03399,PRG014,TRT007,New Business,2026-03-30,482076.17
TXN012612,POL09941,PRG001,TRT048,New Business,2026-01-22,146058.66
TXN012613,POL09990,PRG020,TRT023,Renewal,2026-08-08,276863.05
TXN012614,POL00322,PRG001,TRT084,New Business,2026-03-24,277567.42
TXN012615,POL04478,PRG015,TRT087,New Business,2026-08-03,32427.67
TXN012616,POL03976,PRG007,TRT095,New Business,2026-01-16,383941.83
TXN012617,POL05155,PRG008,TRT029,Adjustment,2026-02-22,491717.95
TXN012618,POL00526,PRG003,TRT038,Renewal,2026-08-02,482494.49
TXN012619,POL03582,PRG024,TRT075,Renewal,2026-05-04,56037.48
TXN012620,POL09049,PRG022,TRT058,New Business,2026-01-30,464815.62
TXN012621,POL07887,PRG007,TRT083,Renewal,2026-04-14,329812.39
TXN012622,POL09997,PRG020,TRT050,Renewal,2026-08-27,329138.45
TXN012623,POL00805,PRG009,TRT061,Renewal,2026-04-21,127586.61
TXN012624,POL08253,PRG018,TRT007,New Business,2026-08-25,239780.05
TXN012625,POL05030,PRG017,TRT066,Renewal,2026-04-14,212754.14
TXN012626,POL06845,PRG002,TRT031,Renewal,2026-03-27,115665.31
TXN012627,POL04293,PRG005,TRT062,Adjustment,2026-02-14,374613.49
TXN012628,POL06286,PRG014,TRT089,Adjustment,2026-04-15,380606.85
TXN012629,POL02195,PRG005,TRT006,New Business,2026-04-12,410547.74
TXN012630,POL03628,PRG024,TRT047,Renewal,2026-04-08,17553.26
TXN012631,POL09608,PRG010,TRT030,New Business,2026-06-27,364155.39
TXN012632,POL05100,PRG008,TRT027,New Business,2026-02-05,46403.04
TXN012633,POL01837,PRG020,TRT021,Renewal,2026-02-21,208417.8
TXN012634,POL04248,PRG010,TRT035,Renewal,2026-07-02,383586.61
TXN012635,POL08459,PRG015,TRT060,Renewal,2026-04-13,398392.2
TXN012636,POL02180,PRG017,TRT016,New Business,2026-08-09,98968.56
TXN012637,POL03644,PRG022,TRT035,New Business,2026-07-15,157478.5
TXN012638,POL03770,PRG010,TRT006,New Business,2026-03-11,228344.38
TXN012639,POL03556,PRG018,TRT032,Renewal,2026-05-02,394628.95
TXN012640,POL08376,PRG024,TRT066,Adjustment,2026-07-29,239355.9
TXN012641,POL02621,PRG014,TRT063,Renewal,2026-01-08,15445.94
TXN012642,POL02815,PRG008,TRT025,New Business,2026-05-25,318339.58
TXN012643,POL03804,PRG023,TRT013,Renewal,2026-05-07,460424.27
TXN012644,POL08124,PRG020,TRT043,Adjustment,2026-07-24,251938.7
TXN012645,POL09644,PRG020,TRT091,Renewal,2026-06-23,196337.16
TXN012646,POL06904,PRG020,TRT038,Renewal,2026-02-06,310877.92
TXN012647,POL06407,PRG012,TRT051,Adjustment,2026-01-10,313460.91
TXN012648,POL05761,PRG016,TRT054,New Business,2026-02-27,62811.71
TXN012649,POL03821,PRG022,TRT035,New Business,2026-07-19,361124.13
TXN012650,POL02790,PRG011,TRT002,Adjustment,2026-08-11,429293.26
TXN012651,POL09594,PRG019,TRT037,Renewal,2026-01-31,131181.94
TXN012652,POL08533,PRG001,TRT064,New Business,2026-01-31,192356.9
TXN012653,POL01421,PRG012,TRT078,New Business,2026-06-26,140633.64
TXN012654,POL02096,PRG023,TRT095,Renewal,2026-06-05,317207.91
TXN012655,POL08115,PRG025,TRT006,Adjustment,2026-05-04,244759.05
TXN012656,POL00995,PRG019,TRT039,Adjustment,2026-03-09,406733.13
TXN012657,POL06571,PRG017,TRT049,Renewal,2026-01-21,232115.48
TXN012658,POL08976,PRG010,TRT028,Adjustment,2026-04-15,347787.92
TXN012659,POL02683,PRG003,TRT011,Adjustment,2026-05-17,367226.32
TXN012660,POL06379,PRG016,TRT087,Adjustment,2026-05-17,242825.28
TXN012661,POL03837,PRG016,TRT026,New Business,2026-07-28,95908.3
TXN012662,POL03369,PRG001,TRT071,Adjustment,2026-08-24,135290.49
TXN012663,POL06932,PRG018,TRT007,Renewal,2026-03-12,77941.16
TXN012664,POL01825,PRG014,TRT011,Adjustment,2026-03-03,269954.97
TXN012665,POL01306,PRG023,TRT095,New Business,2026-08-22,238501.2
TXN012666,POL05579,PRG015,TRT078,New Business,2026-06-09,239654.96
TXN012667,POL06244,PRG019,TRT038,New Business,2026-04-22,199105.37
TXN012668,POL06191,PRG017,TRT025,Adjustment,2026-04-02,499924.05
TXN012669,POL01731,PRG002,TRT076,New Business,2026-08-06,218215.59
TXN012670,POL06924,PRG024,TRT078,New Business,2026-06-25,343564.87
TXN012671,POL08144,PRG008,TRT043,Adjustment,2026-04-24,66278.36
TXN012672,POL00270,PRG017,TRT030,Adjustment,2026-01-09,179957.94
TXN012673,POL02214,PRG017,TRT010,New Business,2026-02-06,413816.21
TXN012674,POL08276,PRG018,TRT047,Renewal,2026-06-22,443584.18
TXN012675,POL02159,PRG012,TRT078,Renewal,2026-03-06,156620.59
TXN012676,POL09010,PRG006,TRT080,Renewal,2026-08-21,338332.23
TXN012677,POL07155,PRG015,TRT011,Renewal,2026-06-14,304368.89
TXN012678,POL08728,PRG014,TRT050,Renewal,2026-08-01,488518.92
TXN012679,POL06194,PRG023,TRT031,Renewal,2026-05-16,226807.62
TXN012680,POL01146,PRG018,TRT037,Renewal,2026-06-22,298767.5
TXN012681,POL01774,PRG024,TRT044,Adjustment,2026-06-26,404104.76
TXN012682,POL02242,PRG007,TRT061,Renewal,2026-04-11,392427.42
TXN012683,POL07122,PRG021,TRT049,Renewal,2026-05-23,395212.96
TXN012684,POL03625,PRG010,TRT037,Renewal,2026-01-15,262110.35
TXN012685,POL05544,PRG008,TRT051,Adjustment,2026-02-19,44285.66
TXN012686,POL03419,PRG012,TRT038,Adjustment,2026-03-28,230206.49
TXN012687,POL01588,PRG017,TRT023,Adjustment,2026-08-11,429402.09
TXN012688,POL00526,PRG003,TRT038,Adjustment,2026-03-25,370040.4
TXN012689,POL02721,PRG003,TRT005,Renewal,2026-01-06,95382.43
TXN012690,POL03517,PRG004,TRT094,Adjustment,2026-06-03,174400.33
TXN012691,POL05894,PRG009,TRT070,Adjustment,2026-04-07,57713.93
TXN012692,POL00980,PRG024,TRT071,Adjustment,2026-03-03,375476.94
TXN012693,POL07716,PRG024,TRT075,Adjustment,2026-04-26,145430.13
TXN012694,POL08126,PRG024,TRT043,Adjustment,2026-06-13,24327.0
TXN012695,POL07096,PRG023,TRT010,Renewal,2026-07-01,217303.01
TXN012696,POL06757,PRG020,TRT074,New Business,2026-08-06,449203.16
TXN012697,POL08931,PRG013,TRT047,New Business,2026-01-16,257855.32
TXN012698,POL07230,PRG004,TRT028,New Business,2026-08-07,259982.57
TXN012699,POL00103,PRG014,TRT032,Renewal,2026-02-02,243714.3
TXN012700,POL09731,PRG023,TRT062,Renewal,2026-07-28,410706.86
TXN012701,POL08464,PRG003,TRT040,Renewal,2026-04-15,28606.94
TXN012702,POL04616,PRG009,TRT011,Renewal,2026-06-20,316545.51
TXN012703,POL02906,PRG022,TRT035,Adjustment,2026-03-27,88303.44
TXN012704,POL01578,PRG005,TRT010,Adjustment,2026-01-24,26673.13
TXN012705,POL04152,PRG004,TRT051,Adjustment,2026-03-30,295622.14
TXN012706,POL01650,PRG004,TRT033,Adjustment,2026-02-06,396316.9
TXN012707,POL02369,PRG002,TRT029,New Business,2026-05-26,124181.09
TXN012708,POL02855,PRG001,TRT007,Renewal,2026-04-02,306518.1
TXN012709,POL07747,PRG020,TRT068,Renewal,2026-03-10,399306.22
TXN012710,POL08792,PRG013,TRT078,Renewal,2026-07-05,312555.39
TXN012711,POL00391,PRG016,TRT073,New Business,2026-07-22,346052.1
TXN012712,POL05860,PRG014,TRT070,Renewal,2026-06-30,144520.69
TXN012713,POL06653,PRG008,TRT014,Adjustment,2026-06-29,246593.96
TXN012714,POL09603,PRG006,TRT005,Renewal,2026-07-27,321199.01
TXN012715,POL05020,PRG020,TRT011,Adjustment,2026-05-18,127783.92
TXN012716,POL05759,PRG002,TRT001,New Business,2026-05-07,91722.84
TXN012717,POL01999,PRG025,TRT057,New Business,2026-01-13,98725.82
TXN012718,POL09745,PRG006,TRT071,Renewal,2026-05-10,147760.16
TXN012719,POL04611,PRG012,TRT069,Adjustment,2026-01-13,74953.82
TXN012720,POL03483,PRG015,TRT053,Renewal,2026-01-11,489427.83
TXN012721,POL03341,PRG021,TRT059,Adjustment,2026-08-26,301453.64
TXN012722,POL07446,PRG020,TRT060,Adjustment,2026-08-04,415986.44
TXN012723,POL03253,PRG023,TRT090,Adjustment,2026-06-28,31877.22
TXN012724,POL06828,PRG020,TRT034,New Business,2026-06-23,484622.65
TXN012725,POL09167,PRG025,TRT081,Renewal,2026-02-28,260191.02
TXN012726,POL07704,PRG004,TRT004,New Business,2026-03-12,87252.22
TXN012727,POL08785,PRG016,TRT073,Adjustment,2026-05-07,151617.71
TXN012728,POL05177,PRG013,TRT095,Renewal,2026-02-01,84111.56
TXN012729,POL08672,PRG020,TRT030,Renewal,2026-07-25,373602.35
TXN012730,POL04981,PRG001,TRT026,Adjustment,2026-07-16,440096.08
TXN012731,POL04517,PRG006,TRT086,Renewal,2026-06-28,371474.81
TXN012732,POL07720,PRG005,TRT038,Renewal,2026-05-04,350014.87
TXN012733,POL01088,PRG015,TRT041,Adjustment,2026-05-25,5103.87
TXN012734,POL07893,PRG023,TRT010,New Business,2026-04-26,400023.1
TXN012735,POL02744,PRG008,TRT069,New Business,2026-06-29,310551.68
TXN012736,POL06009,PRG004,TRT097,Renewal,2026-06-18,261151.53
TXN012737,POL00509,PRG013,TRT097,Adjustment,2026-03-03,96201.54
TXN012738,POL00990,PRG002,TRT003,Adjustment,2026-01-30,191034.38
TXN012739,POL05013,PRG007,TRT003,Adjustment,2026-06-22,300523.04
TXN012740,POL06090,PRG007,TRT023,Renewal,2026-03-03,479361.69
TXN012741,POL02685,PRG012,TRT097,Renewal,2026-05-08,368125.85
TXN012742,POL06731,PRG010,TRT001,New Business,2026-07-16,434091.52
TXN012743,POL08637,PRG004,TRT089,New Business,2026-07-04,188014.87
TXN012744,POL04354,PRG003,TRT053,New Business,2026-02-02,11527.38
TXN012745,POL04396,PRG008,TRT028,Adjustment,2026-03-30,119785.59
TXN012746,POL05368,PRG001,TRT037,New Business,2026-04-08,291096.04
TXN012747,POL08847,PRG016,TRT014,Renewal,2026-07-18,385857.08
TXN012748,POL01580,PRG023,TRT016,New Business,2026-05-12,334825.6
TXN012749,POL02871,PRG016,TRT006,Adjustment,2026-05-16,343576.79
TXN012750,POL05243,PRG013,TRT055,Adjustment,2026-07-17,69414.41
TXN012751,POL06207,PRG012,TRT024,Renewal,2026-02-11,228464.07
TXN012752,POL05230,PRG020,TRT062,Adjustment,2026-07-05,363688.62
TXN012753,POL06419,PRG024,TRT040,Renewal,2026-07-08,308157.74
TXN012754,POL05996,PRG019,TRT017,Adjustment,2026-07-02,416283.7
TXN012755,POL09020,PRG019,TRT034,Renewal,2026-05-27,55632.94
TXN012756,POL09757,PRG004,TRT041,Renewal,2026-06-10,303616.91
TXN012757,POL00785,PRG016,TRT020,Adjustment,2026-08-06,231683.44
TXN012758,POL03517,PRG004,TRT094,New Business,2026-05-09,7429.25
TXN012759,POL07902,PRG011,TRT001,New Business,2026-06-19,354122.71
TXN012760,POL07949,PRG001,TRT068,Renewal,2026-07-19,61138.26
TXN012761,POL02371,PRG015,TRT037,Renewal,2026-04-14,184690.27
TXN012762,POL01647,PRG010,TRT028,New Business,2026-07-25,470955.05
TXN012763,POL03682,PRG014,TRT055,Renewal,2026-08-20,147993.71
TXN012764,POL08527,PRG020,TRT011,Renewal,2026-02-27,147685.86
TXN012765,POL00177,PRG017,TRT062,New Business,2026-03-23,225184.73
TXN012766,POL06463,PRG013,TRT044,Adjustment,2026-03-02,279021.74
TXN012767,POL08668,PRG002,TRT096,New Business,2026-01-27,459822.85
TXN012768,POL01717,PRG001,TRT059,New Business,2026-06-01,27351.72
TXN012769,POL03339,PRG009,TRT090,New Business,2026-07-23,469327.92
TXN012770,POL03987,PRG008,TRT008,Adjustment,2026-08-26,334355.79
TXN012771,POL08251,PRG024,TRT010,New Business,2026-04-21,214999.97
TXN012772,POL06502,PRG001,TRT095,New Business,2026-03-03,135701.09
TXN012773,POL02752,PRG001,TRT064,Adjustment,2026-03-24,240251.88
TXN012774,POL00375,PRG017,TRT040,New Business,2026-06-22,380621.15
TXN012775,POL08125,PRG017,TRT034,Adjustment,2026-05-14,486398.98
TXN012776,POL09582,PRG016,TRT097,Adjustment,2026-02-17,456984.6
TXN012777,POL07945,PRG015,TRT068,Adjustment,2026-08-02,475638.84
TXN012778,POL09205,PRG001,TRT066,Adjustment,2026-04-16,310087.46
TXN012779,POL06403,PRG023,TRT018,New Business,2026-01-18,308687.41
TXN012780,POL08683,PRG018,TRT068,Renewal,2026-08-02,450664.31
TXN012781,POL05251,PRG017,TRT004,New Business,2026-05-15,122032.34
TXN012782,POL04141,PRG018,TRT072,Adjustment,2026-06-10,223757.8
TXN012783,POL07775,PRG017,TRT050,New Business,2026-08-25,13664.68
TXN012784,POL02714,PRG009,TRT087,New Business,2026-06-05,210313.14
TXN012785,POL07698,PRG016,TRT004,New Business,2026-05-23,27254.64
TXN012786,POL00659,PRG021,TRT051,Renewal,2026-01-05,465280.76
TXN012787,POL01404,PRG012,TRT003,New Business,2026-03-08,341360.95
TXN012788,POL03339,PRG009,TRT090,Adjustment,2026-08-19,366855.49
TXN012789,POL07574,PRG009,TRT018,New Business,2026-07-25,286273.9
TXN012790,POL07977,PRG020,TRT088,New Business,2026-05-22,174502.76
TXN012791,POL03270,PRG024,TRT090,Adjustment,2026-06-14,208273.94
TXN012792,POL09719,PRG015,TRT058,Adjustment,2026-02-11,344521.53
TXN012793,POL04401,PRG018,TRT002,New Business,2026-06-28,6596.72
TXN012794,POL05226,PRG025,TRT048,New Business,2026-04-24,90029.26
TXN012795,POL06125,PRG017,TRT001,Renewal,2026-03-17,76143.21
TXN012796,POL09324,PRG018,TRT087,Adjustment,2026-05-01,165123.03
TXN012797,POL01143,PRG005,TRT057,Adjustment,2026-05-31,314064.87
TXN012798,POL06287,PRG020,TRT052,Renewal,2026-07-26,134077.57
TXN012799,POL02116,PRG021,TRT060,Renewal,2026-04-19,108514.14
TXN012800,POL07273,PRG005,TRT073,New Business,2026-08-01,423212.55
TXN012801,POL08617,PRG015,TRT032,Adjustment,2026-02-27,188147.75
TXN012802,POL09105,PRG007,TRT026,Adjustment,2026-04-16,117646.22
TXN012803,POL03075,PRG018,TRT060,Renewal,2026-06-02,368748.45
TXN012804,POL07941,PRG016,TRT077,Renewal,2026-05-17,310060.47
TXN012805,POL00786,PRG017,TRT092,New Business,2026-04-29,150015.95
TXN012806,POL04279,PRG006,TRT028,Renewal,2026-02-17,279069.6
TXN012807,POL00285,PRG012,TRT068,Renewal,2026-03-31,313928.9
TXN012808,POL03962,PRG008,TRT038,New Business,2026-08-22,486241.41
TXN012809,POL06894,PRG014,TRT094,Renewal,2026-01-05,457219.82
TXN012810,POL02596,PRG021,TRT044,Renewal,2026-06-08,408383.73
TXN012811,POL03389,PRG004,TRT003,New Business,2026-03-14,111697.55
TXN012812,POL00960,PRG005,TRT084,Adjustment,2026-03-31,302222.57
TXN012813,POL08441,PRG022,TRT007,Renewal,2026-07-28,70597.53
TXN012814,POL01275,PRG023,TRT044,New Business,2026-01-14,387285.61
TXN012815,POL03224,PRG014,TRT064,Renewal,2026-07-27,289402.98
TXN012816,POL07897,PRG002,TRT039,New Business,2026-08-07,225301.56
TXN012817,POL00663,PRG008,TRT096,Adjustment,2026-01-12,132937.68
TXN012818,POL09985,PRG015,TRT023,Adjustment,2026-07-30,75862.52
TXN012819,POL01114,PRG007,TRT024,New Business,2026-03-15,459073.21
TXN012820,POL06633,PRG008,TRT001,Adjustment,2026-05-02,102660.62
TXN012821,POL09624,PRG023,TRT044,Adjustment,2026-04-13,245583.56
TXN012822,POL00958,PRG016,TRT047,Adjustment,2026-06-10,55136.49
TXN012823,POL00663,PRG008,TRT096,Adjustment,2026-07-06,328477.7
TXN012824,POL09059,PRG005,TRT060,Adjustment,2026-08-20,117935.89
TXN012825,POL03229,PRG007,TRT039,New Business,2026-01-08,15078.5
TXN012826,POL05142,PRG008,TRT048,New Business,2026-04-18,58823.05
TXN012827,POL00723,PRG009,TRT040,Renewal,2026-08-16,236282.09
