Claim_ID,Policy_ID,Program_ID,Treaty_ID,Claim_Date,Claim_Status,Claim_Amount
CLM005461,POL00090,PRG001,TRT058,2026-05-31,Closed,14792.64
CLM005462,POL08605,PRG015,TRT067,2026-02-12,Open,146333.85
CLM005463,POL08176,PRG017,TRT076,2026-01-27,Pending,104663.76
CLM005464,POL01477,PRG023,TRT058,2026-03-27,Closed,23760.56
CLM005465,POL01089,PRG011,TRT017,2026-07-30,Closed,36390.99
CLM005466,POL04425,PRG016,TRT043,2026-07-18,Closed,109719.64
CLM005467,POL00115,PRG003,TRT078,2026-02-19,Pending,64333.07
CLM005468,POL09832,PRG016,TRT024,2026-04-19,Closed,8561.75
CLM005469,POL04425,PRG016,TRT043,2026-05-31,Open,49118.85
CLM005470,POL04058,PRG003,TRT071,2026-06-06,Pending,25795.58
CLM005471,POL05602,PRG024,TRT023,2026-04-14,Closed,275386.29
CLM005472,POL09594,PRG019,TRT037,2026-05-09,Closed,111678.19
CLM005473,POL02900,PRG012,TRT027,2026-03-06,Pending,85249.54
CLM005474,POL08350,PRG012,TRT044,2026-08-06,Pending,33421.47
CLM005475,POL01650,PRG004,TRT033,2026-04-09,Closed,197616.14
CLM005476,POL02006,PRG016,TRT029,2026-08-11,Closed,72918.26
CLM005477,POL08172,PRG008,TRT076,2026-01-09,Pending,38588.77
CLM005478,POL01535,PRG024,TRT080,2026-06-15,Pending,1633.34
CLM005479,POL08096,PRG025,TRT045,2026-01-14,Open,157755.68
CLM005480,POL04513,PRG009,TRT072,2026-06-25,Open,5875.95
CLM005481,POL07910,PRG017,TRT034,2026-06-30,Closed,226914.5
CLM005482,POL09175,PRG021,TRT028,2026-08-24,Open,291270.81
CLM005483,POL00921,PRG022,TRT034,2026-02-17,Open,124680.47
CLM005484,POL09614,PRG020,TRT091,2026-06-12,Closed,171924.37
CLM005485,POL00860,PRG024,TRT051,2026-05-27,Pending,3791.64
CLM005486,POL03860,PRG002,TRT022,2026-07-01,Closed,246824.44
CLM005487,POL04653,PRG022,TRT070,2026-05-07,Pending,270069.19
CLM005488,POL05920,PRG019,TRT063,2026-06-05,Open,194856.02
CLM005489,POL03978,PRG016,TRT053,2026-01-06,Pending,34317.72
CLM005490,POL04565,PRG019,TRT092,2026-01-13,Open,181681.55
CLM005491,POL01102,PRG006,TRT030,2026-05-11,Closed,89421.97
CLM005492,POL01984,PRG011,TRT007,2026-04-27,Open,10937.17
CLM005493,POL08917,PRG023,TRT046,2026-06-25,Open,160129.24
CLM005494,POL02035,PRG019,TRT045,2026-02-25,Open,33480.02
CLM005495,POL05124,PRG009,TRT082,2026-04-29,Open,70850.3
CLM005496,POL01523,PRG014,TRT094,2026-06-06,Open,282929.39
CLM005497,POL02294,PRG002,TRT050,2026-06-01,Open,156511.29
CLM005498,POL04186,PRG010,TRT001,2026-02-23,Pending,128325.51
CLM005499,POL03600,PRG006,TRT062,2026-04-05,Closed,50672.5
CLM005500,POL06144,PRG017,TRT012,2026-05-11,Open,59159.26
CLM005501,POL01463,PRG012,TRT042,2026-07-09,Open,212758.77
CLM005502,POL08390,PRG022,TRT057,2026-02-06,Pending,202117.87
CLM005503,POL02671,PRG014,TRT090,2026-05-18,Closed,197374.11
CLM005504,POL01979,PRG013,TRT049,2026-06-13,Closed,109994.12
CLM005505,POL06997,PRG025,TRT072,2026-03-24,Pending,203546.6
CLM005506,POL07655,PRG024,TRT070,2026-08-11,Open,189307.32
CLM005507,POL00428,PRG010,TRT087,2026-04-02,Closed,22247.18
CLM005508,POL05359,PRG019,TRT089,2026-08-12,Closed,69225.24
CLM005509,POL02723,PRG015,TRT061,2026-07-13,Closed,176062.87
CLM005510,POL00958,PRG016,TRT047,2026-05-18,Closed,182165.13
CLM005511,POL04549,PRG003,TRT007,2026-06-19,Closed,139175.16
CLM005512,POL00976,PRG011,TRT061,2026-02-28,Open,139309.88
CLM005513,POL04949,PRG017,TRT051,2026-06-14,Open,38432.7
CLM005514,POL00213,PRG024,TRT013,2026-05-13,Pending,204895.66
CLM005515,POL05440,PRG012,TRT054,2026-02-15,Pending,252509.63
CLM005516,POL05795,PRG007,TRT069,2026-08-18,Pending,290704.06
CLM005517,POL06542,PRG010,TRT033,2026-01-23,Pending,9895.14
CLM005518,POL03152,PRG018,TRT089,2026-02-26,Closed,46877.21
CLM005519,POL02859,PRG012,TRT076,2026-01-08,Open,267026.9
CLM005520,POL01573,PRG019,TRT037,2026-03-28,Pending,41802.03
CLM005521,POL01351,PRG008,TRT020,2026-06-02,Closed,183566.73
CLM005522,POL05970,PRG002,TRT098,2026-03-02,Closed,241274.18
CLM005523,POL06415,PRG007,TRT035,2026-04-15,Closed,212280.58
CLM005524,POL00209,PRG007,TRT038,2026-05-20,Pending,173356.0
CLM005525,POL07897,PRG002,TRT039,2026-08-05,Closed,143271.66
CLM005526,POL06645,PRG015,TRT022,2026-01-26,Pending,182244.36
CLM005527,POL02361,PRG014,TRT079,2026-07-26,Pending,139484.97
CLM005528,POL08374,PRG007,TRT006,2026-02-13,Pending,76464.09
CLM005529,POL02158,PRG003,TRT099,2026-01-04,Pending,295608.03
CLM005530,POL02962,PRG004,TRT050,2026-08-04,Open,216814.53
CLM005531,POL00479,PRG017,TRT052,2026-05-19,Pending,243716.9
CLM005532,POL00394,PRG011,TRT098,2026-07-29,Closed,159437.68
CLM005533,POL00475,PRG024,TRT013,2026-03-17,Open,277615.36
CLM005534,POL06570,PRG010,TRT081,2026-04-13,Pending,118218.89
CLM005535,POL02253,PRG005,TRT020,2026-06-20,Open,82341.25
CLM005536,POL08593,PRG008,TRT037,2026-06-03,Closed,13338.86
CLM005537,POL02060,PRG017,TRT082,2026-08-23,Open,287892.03
CLM005538,POL00473,PRG014,TRT031,2026-02-01,Open,161140.52
CLM005539,POL01594,PRG013,TRT003,2026-08-25,Open,38209.72
CLM005540,POL06205,PRG015,TRT016,2026-02-25,Pending,222208.13
CLM005541,POL07474,PRG023,TRT047,2026-06-24,Closed,155457.58
CLM005542,POL07797,PRG014,TRT056,2026-08-27,Closed,66880.21
CLM005543,POL07319,PRG015,TRT011,2026-01-24,Open,120318.71
CLM005544,POL06913,PRG003,TRT098,2026-02-18,Closed,169387.8
CLM005545,POL00122,PRG007,TRT100,2026-08-23,Open,43137.75
CLM005546,POL09554,PRG010,TRT085,2026-06-22,Closed,263836.36
CLM005547,POL07263,PRG005,TRT076,2026-02-24,Pending,216355.4
CLM005548,POL09671,PRG012,TRT095,2026-04-26,Closed,295301.45
CLM005549,POL02637,PRG012,TRT015,2026-04-02,Closed,19589.0
CLM005550,POL00622,PRG017,TRT082,2026-03-31,Pending,180740.26
CLM005551,POL01454,PRG009,TRT096,2026-02-25,Closed,134070.69
CLM005552,POL01201,PRG015,TRT070,2026-07-27,Closed,214793.57
CLM005553,POL09457,PRG011,TRT069,2026-06-29,Closed,185931.43
CLM005554,POL04127,PRG012,TRT040,2026-07-10,Pending,66897.51
CLM005555,POL08353,PRG004,TRT089,2026-04-03,Closed,194282.78
CLM005556,POL03976,PRG007,TRT095,2026-07-05,Open,10443.93
CLM005557,POL00549,PRG024,TRT028,2026-01-02,Closed,123713.6
CLM005558,POL06582,PRG025,TRT095,2026-04-05,Pending,214158.57
CLM005559,POL06628,PRG019,TRT082,2026-06-03,Open,230442.36
CLM005560,POL01081,PRG023,TRT029,2026-04-24,Closed,155567.41
CLM005561,POL04717,PRG011,TRT076,2026-07-07,Pending,271429.91
CLM005562,POL07496,PRG003,TRT015,2026-07-10,Pending,237592.38
CLM005563,POL01117,PRG023,TRT001,2026-08-23,Open,2860.55
CLM005564,POL07350,PRG020,TRT052,2026-03-17,Pending,10181.26
CLM005565,POL05103,PRG022,TRT065,2026-06-09,Open,263815.39
CLM005566,POL04453,PRG016,TRT092,2026-07-15,Open,38668.92
CLM005567,POL05025,PRG016,TRT084,2026-03-19,Closed,112020.87
CLM005568,POL06182,PRG021,TRT022,2026-01-19,Pending,198822.15
CLM005569,POL02611,PRG013,TRT028,2026-03-16,Pending,80562.45
CLM005570,POL07878,PRG011,TRT092,2026-03-01,Closed,160627.33
CLM005571,POL05520,PRG005,TRT063,2026-06-26,Open,261011.67
CLM005572,POL06094,PRG005,TRT023,2026-04-23,Closed,179250.74
CLM005573,POL01262,PRG010,TRT011,2026-08-14,Open,97619.37
CLM005574,POL05956,PRG015,TRT050,2026-02-04,Open,99861.01
CLM005575,POL04112,PRG015,TRT070,2026-01-26,Open,163489.78
CLM005576,POL03100,PRG022,TRT076,2026-06-09,Closed,153279.89
CLM005577,POL02818,PRG005,TRT015,2026-07-09,Pending,217402.52
CLM005578,POL05702,PRG014,TRT087,2026-05-27,Closed,102710.47
CLM005579,POL06998,PRG024,TRT042,2026-06-22,Closed,26450.85
CLM005580,POL01189,PRG019,TRT017,2026-06-12,Closed,266719.32
CLM005581,POL02042,PRG005,TRT036,2026-07-17,Pending,238095.99
CLM005582,POL09240,PRG006,TRT060,2026-02-09,Open,277376.7
CLM005583,POL04937,PRG001,TRT003,2026-03-18,Pending,170478.83
CLM005584,POL04241,PRG003,TRT026,2026-03-21,Pending,57948.4
CLM005585,POL09251,PRG009,TRT043,2026-03-01,Pending,277905.38
CLM005586,POL06318,PRG016,TRT013,2026-01-08,Closed,255275.61
CLM005587,POL01367,PRG010,TRT050,2026-07-30,Open,115141.43
CLM005588,POL09018,PRG014,TRT077,2026-04-24,Pending,35453.85
CLM005589,POL06998,PRG024,TRT042,2026-07-29,Pending,131549.42
CLM005590,POL02056,PRG017,TRT005,2026-02-11,Closed,129439.21
CLM005591,POL04021,PRG024,TRT020,2026-08-12,Open,177882.56
CLM005592,POL04433,PRG022,TRT087,2026-06-13,Open,166894.51
CLM005593,POL09963,PRG007,TRT083,2026-02-21,Pending,230037.58
CLM005594,POL08086,PRG023,TRT011,2026-06-28,Pending,172538.98
CLM005595,POL00647,PRG006,TRT049,2026-02-28,Closed,268504.36
CLM005596,POL01065,PRG012,TRT031,2026-08-21,Closed,155105.34
CLM005597,POL03905,PRG014,TRT024,2026-05-20,Pending,56621.34
CLM005598,POL07013,PRG007,TRT086,2026-06-18,Pending,235734.2
CLM005599,POL01853,PRG009,TRT071,2026-06-25,Closed,292589.91
CLM005600,POL00023,PRG005,TRT023,2026-02-22,Open,171705.89
CLM005601,POL09461,PRG017,TRT090,2026-04-08,Pending,119817.04
CLM005602,POL05548,PRG011,TRT020,2026-08-10,Closed,63137.71
CLM005603,POL04871,PRG020,TRT020,2026-05-17,Closed,106802.29
CLM005604,POL03385,PRG013,TRT043,2026-08-13,Open,24394.28
CLM005605,POL08395,PRG016,TRT031,2026-04-04,Open,23457.82
CLM005606,POL01260,PRG004,TRT096,2026-05-28,Closed,161609.1
CLM005607,POL08994,PRG014,TRT066,2026-08-21,Open,174904.46
CLM005608,POL04197,PRG020,TRT044,2026-07-15,Open,202625.91
CLM005609,POL09426,PRG023,TRT058,2026-06-18,Pending,220819.55
CLM005610,POL03072,PRG005,TRT077,2026-03-17,Pending,198002.09
CLM005611,POL05547,PRG003,TRT060,2026-03-11,Closed,282613.16
CLM005612,POL04838,PRG017,TRT100,2026-06-21,Open,121453.45
CLM005613,POL07263,PRG005,TRT076,2026-01-26,Pending,14908.92
CLM005614,POL03346,PRG023,TRT047,2026-08-27,Closed,57235.35
CLM005615,POL04882,PRG012,TRT027,2026-06-29,Open,138067.73
CLM005616,POL09005,PRG020,TRT006,2026-07-04,Pending,11851.14
CLM005617,POL01721,PRG015,TRT069,2026-05-24,Closed,107284.0
CLM005618,POL07312,PRG004,TRT093,2026-02-10,Closed,137682.4
CLM005619,POL09730,PRG014,TRT064,2026-04-30,Closed,174269.37
CLM005620,POL00173,PRG009,TRT058,2026-01-04,Closed,162245.89
CLM005621,POL05115,PRG016,TRT005,2026-07-22,Open,110265.96
CLM005622,POL05769,PRG011,TRT068,2026-05-02,Closed,174842.15
CLM005623,POL02291,PRG014,TRT020,2026-03-14,Pending,147425.85
CLM005624,POL09617,PRG018,TRT034,2026-07-20,Closed,273172.9
CLM005625,POL00616,PRG017,TRT058,2026-02-14,Open,245659.44
CLM005626,POL08878,PRG022,TRT072,2026-07-11,Pending,238341.88
CLM005627,POL05326,PRG014,TRT081,2026-01-30,Pending,149658.36
CLM005628,POL00661,PRG003,TRT035,2026-06-17,Open,15887.63
CLM005629,POL01660,PRG018,TRT079,2026-03-09,Pending,241194.44
CLM005630,POL02584,PRG005,TRT037,2026-05-18,Closed,256349.35
CLM005631,POL01746,PRG021,TRT058,2026-06-18,Pending,128649.36
CLM005632,POL09612,PRG002,TRT076,2026-07-03,Closed,154461.17
CLM005633,POL05638,PRG022,TRT029,2026-04-15,Closed,40511.15
CLM005634,POL02115,PRG003,TRT036,2026-05-25,Open,287232.8
CLM005635,POL06943,PRG017,TRT003,2026-05-08,Open,220348.09
CLM005636,POL04589,PRG007,TRT056,2026-07-19,Pending,270802.03
CLM005637,POL09489,PRG010,TRT061,2026-01-16,Closed,13045.14
CLM005638,POL08798,PRG025,TRT081,2026-02-28,Pending,210012.15
CLM005639,POL00266,PRG015,TRT075,2026-05-11,Closed,39633.06
CLM005640,POL09060,PRG002,TRT029,2026-07-07,Open,3987.0
CLM005641,POL01507,PRG001,TRT005,2026-08-14,Open,119817.41
CLM005642,POL06264,PRG023,TRT074,2026-08-10,Pending,132659.69
CLM005643,POL06319,PRG017,TRT065,2026-05-20,Open,69068.34
CLM005644,POL07289,PRG008,TRT055,2026-05-24,Closed,33961.3
CLM005645,POL09146,PRG023,TRT023,2026-03-02,Open,228621.49
CLM005646,POL00590,PRG013,TRT056,2026-05-02,Closed,99587.69
CLM005647,POL06890,PRG020,TRT012,2026-04-30,Open,107189.78
CLM005648,POL00056,PRG024,TRT081,2026-07-25,Open,177310.08
CLM005649,POL01946,PRG006,TRT006,2026-05-08,Open,134343.46
CLM005650,POL04660,PRG015,TRT083,2026-06-06,Open,165098.09
CLM005651,POL04201,PRG004,TRT093,2026-07-30,Closed,74493.77
CLM005652,POL02411,PRG003,TRT006,2026-05-23,Open,9970.19
CLM005653,POL02047,PRG011,TRT066,2026-05-30,Open,24452.74
CLM005654,POL08188,PRG021,TRT054,2026-07-24,Open,119338.22
CLM005655,POL08544,PRG017,TRT092,2026-08-05,Pending,181198.7
CLM005656,POL03704,PRG006,TRT064,2026-06-26,Closed,178779.41
CLM005657,POL07375,PRG020,TRT036,2026-07-16,Open,36739.36
CLM005658,POL06232,PRG016,TRT010,2026-03-22,Pending,167779.05
CLM005659,POL00570,PRG006,TRT032,2026-01-07,Pending,250730.26
CLM005660,POL08304,PRG020,TRT058,2026-04-22,Open,49179.25
CLM005661,POL08652,PRG011,TRT035,2026-01-15,Pending,275048.88
CLM005662,POL03209,PRG009,TRT078,2026-07-08,Closed,45865.39
CLM005663,POL00976,PRG011,TRT061,2026-08-02,Pending,204870.5
CLM005664,POL01894,PRG003,TRT057,2026-06-08,Pending,181412.13
CLM005665,POL08520,PRG010,TRT015,2026-05-03,Closed,67257.74
CLM005666,POL06935,PRG023,TRT095,2026-01-19,Open,51628.77
CLM005667,POL01920,PRG010,TRT005,2026-01-03,Pending,182307.4
CLM005668,POL00463,PRG017,TRT090,2026-03-29,Pending,71103.69
CLM005669,POL05396,PRG007,TRT028,2026-02-24,Open,124487.02
CLM005670,POL01563,PRG005,TRT061,2026-02-12,Open,23842.5
CLM005671,POL04692,PRG013,TRT025,2026-03-28,Open,263275.68
CLM005672,POL00734,PRG006,TRT040,2026-03-19,Open,161144.89
CLM005673,POL05907,PRG023,TRT024,2026-07-26,Pending,70223.14
CLM005674,POL09303,PRG014,TRT058,2026-08-29,Open,4900.52
CLM005675,POL03646,PRG019,TRT018,2026-07-18,Pending,6437.46
CLM005676,POL05660,PRG007,TRT028,2026-03-02,Pending,212147.05
CLM005677,POL00173,PRG009,TRT058,2026-08-12,Open,128571.71
CLM005678,POL07194,PRG018,TRT035,2026-03-18,Closed,171887.06
CLM005679,POL05321,PRG019,TRT017,2026-01-23,Open,111754.67
CLM005680,POL05562,PRG010,TRT002,2026-08-02,Closed,133860.78
CLM005681,POL04200,PRG007,TRT098,2026-05-22,Pending,9184.67
CLM005682,POL05065,PRG010,TRT063,2026-04-04,Pending,60351.9
CLM005683,POL02753,PRG016,TRT094,2026-06-03,Closed,264093.73
CLM005684,POL02738,PRG004,TRT066,2026-02-13,Open,155844.05
CLM005685,POL08068,PRG009,TRT050,2026-08-28,Closed,232034.68
CLM005686,POL04617,PRG003,TRT040,2026-01-24,Closed,165865.66
CLM005687,POL05172,PRG003,TRT094,2026-01-03,Pending,169059.93
CLM005688,POL09250,PRG006,TRT030,2026-02-23,Closed,298505.82
CLM005689,POL05434,PRG023,TRT018,2026-03-31,Open,13578.85
CLM005690,POL00732,PRG014,TRT064,2026-03-17,Closed,114783.93
CLM005691,POL01513,PRG016,TRT087,2026-03-26,Open,73358.05
CLM005692,POL03319,PRG019,TRT067,2026-01-30,Open,218091.34
CLM005693,POL09280,PRG008,TRT057,2026-06-07,Open,54463.36
CLM005694,POL09032,PRG009,TRT100,2026-06-18,Open,212224.79
CLM005695,POL00334,PRG024,TRT023,2026-07-02,Open,60349.35
CLM005696,POL04467,PRG024,TRT053,2026-07-03,Open,55334.44
CLM005697,POL08882,PRG012,TRT056,2026-01-12,Pending,45170.93
CLM005698,POL00295,PRG005,TRT080,2026-04-25,Open,254663.23
CLM005699,POL06909,PRG014,TRT049,2026-07-18,Closed,173286.05
CLM005700,POL04949,PRG017,TRT051,2026-06-17,Open,249129.47
CLM005701,POL08940,PRG023,TRT050,2026-05-25,Pending,207091.06
CLM005702,POL02599,PRG013,TRT067,2026-03-05,Closed,294408.87
CLM005703,POL00676,PRG020,TRT027,2026-08-20,Pending,139517.18
CLM005704,POL00885,PRG023,TRT083,2026-07-28,Open,199707.97
CLM005705,POL04103,PRG019,TRT031,2026-01-26,Closed,97170.47
CLM005706,POL09842,PRG011,TRT030,2026-07-15,Open,256165.22
CLM005707,POL09064,PRG010,TRT042,2026-04-27,Open,241975.47
CLM005708,POL03498,PRG004,TRT033,2026-08-16,Pending,63466.78
CLM005709,POL08490,PRG021,TRT090,2026-05-11,Closed,218023.52
CLM005710,POL09273,PRG009,TRT066,2026-07-02,Open,70072.86
CLM005711,POL00533,PRG020,TRT017,2026-01-22,Closed,279376.87
CLM005712,POL04778,PRG016,TRT004,2026-05-27,Pending,134338.19
CLM005713,POL07213,PRG009,TRT087,2026-05-26,Open,170208.96
CLM005714,POL07786,PRG018,TRT054,2026-07-08,Pending,106338.78
CLM005715,POL02809,PRG019,TRT095,2026-08-04,Open,267939.12
CLM005716,POL02498,PRG015,TRT073,2026-01-12,Pending,264356.63
CLM005717,POL06651,PRG019,TRT019,2026-07-19,Pending,178331.2
CLM005718,POL09744,PRG023,TRT002,2026-08-06,Open,112889.14
CLM005719,POL04159,PRG024,TRT088,2026-04-21,Closed,7879.4
CLM005720,POL04459,PRG025,TRT047,2026-05-17,Pending,183665.89
CLM005721,POL03101,PRG001,TRT040,2026-04-20,Pending,296520.36
CLM005722,POL07211,PRG022,TRT002,2026-04-18,Open,191186.93
CLM005723,POL03010,PRG006,TRT030,2026-03-20,Closed,103080.5
CLM005724,POL08587,PRG017,TRT069,2026-06-11,Closed,142251.61
CLM005725,POL09937,PRG015,TRT094,2026-01-17,Open,278724.97
CLM005726,POL03183,PRG021,TRT036,2026-07-13,Open,36997.34
CLM005727,POL05699,PRG011,TRT057,2026-02-12,Closed,43175.44
CLM005728,POL05253,PRG018,TRT019,2026-02-14,Pending,142425.16
CLM005729,POL03000,PRG017,TRT053,2026-08-16,Pending,162351.37
CLM005730,POL00868,PRG012,TRT049,2026-03-29,Closed,127931.64
CLM005731,POL06625,PRG003,TRT024,2026-07-01,Closed,68447.28
CLM005732,POL03716,PRG013,TRT017,2026-03-20,Pending,17608.92
CLM005733,POL09708,PRG003,TRT089,2026-01-06,Pending,37272.3
CLM005734,POL04330,PRG004,TRT031,2026-04-25,Closed,153422.13
CLM005735,POL05912,PRG010,TRT027,2026-08-08,Closed,147835.5
CLM005736,POL08375,PRG013,TRT071,2026-07-20,Closed,266811.96
CLM005737,POL02892,PRG005,TRT025,2026-05-13,Pending,90046.81
CLM005738,POL03675,PRG019,TRT024,2026-04-01,Open,245157.96
CLM005739,POL03403,PRG003,TRT021,2026-06-24,Pending,237830.16
CLM005740,POL09150,PRG009,TRT094,2026-05-18,Open,46484.13
CLM005741,POL02093,PRG006,TRT100,2026-08-25,Pending,162670.57
CLM005742,POL03873,PRG005,TRT072,2026-04-20,Pending,1418.89
CLM005743,POL02167,PRG016,TRT060,2026-02-14,Open,113353.31
CLM005744,POL05447,PRG014,TRT090,2026-07-20,Closed,209547.16
CLM005745,POL08903,PRG016,TRT021,2026-03-27,Open,42683.06
CLM005746,POL09984,PRG018,TRT015,2026-01-19,Open,105093.91
CLM005747,POL04612,PRG016,TRT086,2026-03-24,Pending,211535.08
CLM005748,POL07283,PRG010,TRT088,2026-08-14,Closed,159293.69
CLM005749,POL08242,PRG010,TRT052,2026-02-12,Pending,46803.54
CLM005750,POL04232,PRG023,TRT028,2026-07-25,Open,201831.52
CLM005751,POL03707,PRG012,TRT055,2026-04-27,Open,172004.45
CLM005752,POL06010,PRG010,TRT008,2026-08-20,Closed,19096.02
CLM005753,POL01742,PRG020,TRT039,2026-03-10,Closed,97715.64
CLM005754,POL08931,PRG013,TRT047,2026-06-21,Pending,136616.4
CLM005755,POL01613,PRG010,TRT096,2026-07-04,Closed,41716.51
CLM005756,POL01017,PRG013,TRT037,2026-04-14,Open,108098.61
CLM005757,POL05778,PRG019,TRT085,2026-05-26,Closed,133115.07
CLM005758,POL00155,PRG019,TRT015,2026-05-20,Open,145223.71
CLM005759,POL04375,PRG003,TRT029,2026-07-18,Open,109550.61
CLM005760,POL02100,PRG016,TRT092,2026-08-11,Open,78644.44
CLM005761,POL07210,PRG007,TRT003,2026-04-16,Open,298030.15
CLM005762,POL00378,PRG009,TRT072,2026-01-05,Open,143943.65
CLM005763,POL08545,PRG012,TRT074,2026-03-02,Pending,141511.94
CLM005764,POL02265,PRG012,TRT074,2026-08-24,Pending,140455.19
CLM005765,POL05109,PRG024,TRT085,2026-04-28,Pending,42870.81
CLM005766,POL08547,PRG025,TRT034,2026-02-16,Closed,20291.45
CLM005767,POL05008,PRG004,TRT033,2026-06-24,Open,91047.22
CLM005768,POL05846,PRG010,TRT051,2026-03-29,Open,3786.02
CLM005769,POL09292,PRG021,TRT085,2026-03-19,Closed,240511.2
CLM005770,POL03630,PRG011,TRT068,2026-07-20,Open,94602.4
CLM005771,POL02291,PRG014,TRT020,2026-08-15,Closed,206606.09
CLM005772,POL08311,PRG008,TRT014,2026-08-04,Closed,239738.15
CLM005773,POL04421,PRG008,TRT034,2026-03-08,Closed,152226.63
CLM005774,POL07940,PRG013,TRT091,2026-03-16,Open,145846.66
CLM005775,POL06464,PRG002,TRT011,2026-03-26,Closed,111030.04
CLM005776,POL05986,PRG004,TRT003,2026-05-09,Open,295353.06
CLM005777,POL02578,PRG013,TRT003,2026-02-11,Pending,298216.61
CLM005778,POL08617,PRG015,TRT032,2026-05-01,Pending,107871.75
CLM005779,POL07239,PRG024,TRT081,2026-07-03,Closed,104259.62
CLM005780,POL03976,PRG007,TRT095,2026-03-29,Pending,121562.12
CLM005781,POL07344,PRG004,TRT039,2026-01-30,Open,71748.95
CLM005782,POL06035,PRG022,TRT066,2026-04-17,Pending,162731.91
CLM005783,POL02510,PRG023,TRT036,2026-04-21,Open,246308.11
CLM005784,POL06842,PRG012,TRT029,2026-07-07,Closed,118081.03
CLM005785,POL00121,PRG003,TRT038,2026-07-22,Closed,25791.62
CLM005786,POL02220,PRG007,TRT010,2026-06-07,Open,33667.88
CLM005787,POL07726,PRG012,TRT098,2026-01-18,Pending,208263.93
CLM005788,POL03269,PRG004,TRT026,2026-03-16,Pending,110363.9
CLM005789,POL04910,PRG023,TRT064,2026-03-30,Closed,199183.53
CLM005790,POL08760,PRG015,TRT069,2026-07-05,Closed,68420.49
CLM005791,POL00745,PRG019,TRT007,2026-03-01,Closed,150488.66
CLM005792,POL05097,PRG010,TRT045,2026-08-23,Open,249552.5
CLM005793,POL08366,PRG007,TRT010,2026-03-13,Pending,68131.43
CLM005794,POL08595,PRG015,TRT066,2026-04-07,Open,228046.02
CLM005795,POL01547,PRG003,TRT034,2026-01-02,Pending,156829.59
CLM005796,POL07755,PRG020,TRT072,2026-04-17,Closed,101988.97
CLM005797,POL03131,PRG021,TRT016,2026-06-21,Closed,22359.12
CLM005798,POL09509,PRG011,TRT014,2026-07-03,Pending,119339.27
CLM005799,POL03661,PRG005,TRT050,2026-04-01,Closed,208740.33
CLM005800,POL07608,PRG009,TRT082,2026-07-16,Open,233674.64
CLM005801,POL04429,PRG013,TRT039,2026-03-15,Closed,253288.37
CLM005802,POL05095,PRG015,TRT028,2026-07-11,Pending,202843.07
CLM005803,POL05396,PRG007,TRT028,2026-02-05,Closed,212258.53
CLM005804,POL01552,PRG014,TRT049,2026-04-26,Closed,275779.83
CLM005805,POL06627,PRG016,TRT093,2026-08-06,Closed,140976.3
CLM005806,POL00117,PRG014,TRT026,2026-02-27,Open,291272.43
CLM005807,POL04911,PRG022,TRT025,2026-04-13,Closed,84773.82
CLM005808,POL05220,PRG024,TRT036,2026-01-04,Open,237907.25
CLM005809,POL09304,PRG004,TRT061,2026-03-29,Open,169707.73
CLM005810,POL03444,PRG021,TRT079,2026-06-12,Closed,172039.94
CLM005811,POL04906,PRG005,TRT004,2026-08-06,Open,176015.28
CLM005812,POL03198,PRG019,TRT084,2026-04-12,Closed,165973.17
CLM005813,POL03058,PRG016,TRT072,2026-04-15,Closed,159280.38
CLM005814,POL07509,PRG008,TRT076,2026-02-14,Pending,153299.24
CLM005815,POL01716,PRG007,TRT053,2026-08-12,Open,2986.86
CLM005816,POL02848,PRG003,TRT088,2026-05-04,Open,240382.48
