Policy_ID,Program_ID,Treaty_ID,Effective_Date,Expiry_Date,Premium,Region,Risk_Category
POL05181,PRG002,TRT040,2026-11-14,2028-03-05,492767.25,East,Low
POL05182,PRG006,TRT089,2025-04-02,2026-08-24,312607.19,South,Low
POL05183,PRG019,TRT022,2026-04-25,2027-02-03,107762.03,South,Critical
POL05184,PRG010,TRT073,2026-02-11,2026-10-18,130653.05,East,Medium
POL05185,PRG006,TRT017,2026-12-25,2028-07-17,119825.85,East,Medium
POL05186,PRG003,TRT042,2025-11-14,2026-07-05,76698.4,West,Critical
POL05187,PRG008,TRT031,2025-01-06,2025-07-06,496292.29,North,High
POL05188,PRG025,TRT088,2026-09-29,2028-09-19,358569.08,West,High
POL05189,PRG022,TRT039,2025-01-30,2026-02-02,5963.66,North,Medium
POL05190,PRG022,TRT007,2026-06-17,2028-03-04,408596.62,West,High
POL05191,PRG021,TRT044,2025-10-30,2026-10-19,151413.41,East,Medium
POL05192,PRG020,TRT036,2026-11-02,2028-03-03,433015.91,South,Critical
POL05193,PRG013,TRT099,2026-09-25,2027-08-03,18278.48,North,Medium
POL05194,PRG021,TRT090,2025-03-18,2027-01-21,95631.16,East,Critical
POL05195,PRG011,TRT090,2026-09-20,2027-10-10,297401.02,West,Critical
POL05196,PRG008,TRT039,2025-09-19,2026-07-04,22916.98,South,Medium
POL05197,PRG023,TRT004,2026-03-09,2027-11-17,301329.74,East,High
POL05198,PRG003,TRT031,2026-02-18,2027-09-28,328713.05,South,High
POL05199,PRG017,TRT079,2026-01-10,2026-10-30,65813.94,West,Low
POL05200,PRG025,TRT011,2026-04-08,2026-10-24,428679.56,South,Low
POL05201,PRG003,TRT023,2026-11-23,2027-10-25,177763.63,East,Low
POL05202,PRG009,TRT098,2026-01-09,2026-09-28,262620.06,South,High
POL05203,PRG003,TRT033,2025-01-17,2026-12-30,17186.84,North,Low
POL05204,PRG010,TRT073,2025-11-19,2026-11-15,68334.06,West,Low
POL05205,PRG017,TRT002,2025-06-14,2026-03-25,424601.0,North,High
POL05206,PRG008,TRT004,2026-07-11,2027-02-22,155999.69,West,Low
POL05207,PRG022,TRT026,2025-12-28,2026-11-06,272221.8,South,Critical
POL05208,PRG013,TRT080,2026-10-03,2028-07-14,436447.72,North,Medium
POL05209,PRG004,TRT049,2025-12-17,2026-06-27,50956.57,North,High
POL05210,PRG013,TRT054,2025-08-23,2027-07-11,236926.7,North,Critical
POL05211,PRG013,TRT014,2025-08-04,2026-10-03,280101.35,West,Low
POL05212,PRG004,TRT086,2026-05-02,2027-11-18,378292.68,West,Medium
POL05213,PRG025,TRT062,2026-01-16,2027-02-13,190201.86,South,Medium
POL05214,PRG015,TRT096,2025-02-16,2025-12-10,315758.22,East,Medium
POL05215,PRG012,TRT072,2025-07-09,2026-02-11,25415.09,South,Low
POL05216,PRG009,TRT009,2026-02-11,2026-09-28,442273.4,East,High
POL05217,PRG006,TRT002,2026-11-26,2027-11-20,489317.1,North,Medium
POL05218,PRG006,TRT022,2026-03-06,2027-05-22,241949.41,West,High
POL05219,PRG009,TRT042,2026-10-07,2028-05-08,281349.61,West,High
POL05220,PRG024,TRT036,2026-07-08,2028-04-15,132114.53,South,Medium
POL05221,PRG012,TRT097,2026-10-22,2028-08-27,367808.92,West,Medium
POL05222,PRG018,TRT089,2026-09-09,2028-01-24,419704.24,North,High
POL05223,PRG006,TRT005,2025-02-16,2026-01-07,306864.62,East,Medium
POL05224,PRG010,TRT049,2026-09-07,2028-04-03,348047.89,North,High
POL05225,PRG016,TRT083,2026-03-25,2026-10-29,231580.04,North,High
POL05226,PRG025,TRT048,2026-02-26,2027-01-27,278807.67,North,Medium
POL05227,PRG022,TRT043,2025-02-14,2026-08-01,178147.79,South,High
POL05228,PRG022,TRT020,2026-01-10,2027-10-20,246533.2,East,Low
POL05229,PRG003,TRT035,2026-02-01,2026-11-07,347439.47,South,High
POL05230,PRG020,TRT062,2026-11-17,2028-09-08,97920.09,South,Low
POL05231,PRG007,TRT014,2025-12-04,2027-08-16,254414.41,West,Low
POL05232,PRG016,TRT004,2025-03-14,2025-10-02,279446.1,North,High
POL05233,PRG006,TRT003,2025-08-04,2026-10-12,155224.42,East,Low
POL05234,PRG025,TRT050,2025-04-25,2025-11-07,56807.83,West,Medium
POL05235,PRG001,TRT081,2025-02-18,2026-10-13,372306.19,North,Low
POL05236,PRG015,TRT076,2026-10-07,2027-08-21,462319.49,North,Critical
POL05237,PRG003,TRT001,2025-06-12,2026-08-15,498734.98,West,Low
POL05238,PRG007,TRT018,2025-07-12,2026-06-26,405644.17,West,Low
POL05239,PRG020,TRT031,2026-09-07,2028-06-05,163348.31,South,Medium
POL05240,PRG016,TRT034,2025-02-24,2025-08-28,141393.3,North,Medium
POL05241,PRG010,TRT082,2026-10-10,2027-07-31,116336.64,East,High
POL05242,PRG002,TRT079,2025-12-11,2027-03-26,104197.47,South,Low
POL05243,PRG013,TRT055,2026-08-08,2027-09-15,433689.78,East,Low
POL05244,PRG018,TRT100,2025-12-06,2027-04-28,361255.21,North,Low
POL05245,PRG021,TRT066,2025-08-08,2026-09-05,224982.55,North,Low
POL05246,PRG021,TRT038,2026-12-09,2028-08-27,316329.93,West,Medium
POL05247,PRG005,TRT006,2025-09-02,2027-08-13,460991.01,West,Medium
POL05248,PRG004,TRT033,2026-03-21,2027-09-22,20209.31,West,High
POL05249,PRG018,TRT029,2025-11-13,2026-05-19,14607.3,North,Medium
POL05250,PRG008,TRT036,2026-02-09,2026-08-12,350517.16,East,High
POL05251,PRG017,TRT004,2025-07-22,2026-06-03,384685.37,South,Medium
POL05252,PRG006,TRT098,2026-06-08,2027-02-28,276672.0,West,Critical
POL05253,PRG018,TRT019,2026-12-29,2028-06-15,247286.71,East,Critical
POL05254,PRG021,TRT075,2025-01-20,2025-10-05,467264.93,West,Medium
POL05255,PRG013,TRT087,2026-04-09,2027-01-01,331641.81,South,Medium
POL05256,PRG014,TRT022,2025-06-06,2026-05-21,130324.99,West,Critical
POL05257,PRG021,TRT091,2026-06-16,2028-05-25,384316.34,West,Medium
POL05258,PRG019,TRT066,2025-08-22,2026-06-11,301525.22,North,Critical
POL05259,PRG010,TRT085,2026-03-31,2027-09-23,383529.34,West,Critical
POL05260,PRG021,TRT029,2026-06-14,2027-07-23,274836.54,South,Medium
POL05261,PRG002,TRT006,2025-09-27,2026-04-08,122942.65,East,Critical
POL05262,PRG025,TRT094,2026-02-17,2027-03-01,303630.69,South,Critical
POL05263,PRG013,TRT096,2026-07-02,2027-03-25,137978.8,North,High
POL05264,PRG004,TRT034,2026-03-03,2027-08-18,208351.54,North,Critical
POL05265,PRG013,TRT068,2026-03-21,2027-03-08,461413.26,East,High
POL05266,PRG005,TRT042,2025-12-16,2027-11-03,242942.04,North,Critical
POL05267,PRG018,TRT081,2026-08-09,2027-06-20,140272.55,West,High
POL05268,PRG001,TRT098,2026-04-16,2027-09-18,433956.0,West,High
POL05269,PRG004,TRT044,2026-08-20,2028-05-19,287078.4,North,High
POL05270,PRG009,TRT009,2026-12-05,2028-08-24,447662.75,East,High
POL05271,PRG020,TRT078,2025-01-13,2026-05-16,234460.32,North,Low
POL05272,PRG021,TRT084,2025-09-17,2027-05-03,267826.52,North,High
POL05273,PRG025,TRT037,2025-12-15,2026-11-20,305235.74,South,High
POL05274,PRG008,TRT055,2025-05-19,2026-12-12,243882.35,South,High
POL05275,PRG004,TRT063,2026-08-25,2028-06-30,36247.0,East,Low
POL05276,PRG015,TRT011,2025-08-23,2027-03-11,73683.53,East,Medium
POL05277,PRG008,TRT073,2025-06-13,2026-12-03,177850.36,North,Medium
POL05278,PRG022,TRT040,2026-06-27,2027-04-16,331284.68,East,High
POL05279,PRG013,TRT083,2025-11-12,2026-07-25,288607.05,North,Low
POL05280,PRG020,TRT074,2025-02-13,2026-06-29,103179.75,East,High
POL05281,PRG009,TRT025,2025-06-30,2027-04-13,38530.76,South,Critical
POL05282,PRG022,TRT066,2025-12-26,2027-07-14,224237.19,West,Medium
POL05283,PRG015,TRT066,2026-01-22,2026-12-19,108688.15,South,Critical
POL05284,PRG015,TRT025,2026-03-27,2026-12-09,322302.81,East,Medium
POL05285,PRG025,TRT092,2025-03-01,2026-11-17,465970.07,West,Critical
POL05286,PRG012,TRT064,2025-04-13,2026-03-15,299848.92,North,High
POL05287,PRG003,TRT008,2026-05-10,2026-11-19,231710.33,North,Critical
POL05288,PRG019,TRT015,2026-10-23,2028-09-28,88823.63,West,High
POL05289,PRG013,TRT080,2026-01-30,2026-12-25,29391.27,South,Medium
POL05290,PRG020,TRT011,2025-11-09,2026-06-23,265799.28,East,High
POL05291,PRG003,TRT048,2025-01-03,2026-10-04,259016.49,East,Medium
POL05292,PRG024,TRT062,2025-06-21,2026-02-27,109709.51,South,Medium
POL05293,PRG025,TRT014,2025-06-04,2026-11-29,491151.22,South,High
POL05294,PRG007,TRT074,2025-02-11,2026-09-08,304009.69,West,High
POL05295,PRG020,TRT076,2026-08-19,2027-06-16,367929.28,West,Critical
POL05296,PRG008,TRT036,2025-02-25,2026-02-18,56295.84,South,Medium
POL05297,PRG017,TRT075,2025-07-17,2026-07-19,169036.76,West,High
POL05298,PRG007,TRT052,2026-01-03,2026-11-19,305766.22,East,Medium
POL05299,PRG022,TRT076,2025-06-06,2027-03-08,22921.64,North,Low
POL05300,PRG011,TRT030,2026-07-23,2027-04-12,84564.36,East,Medium
POL05301,PRG020,TRT098,2025-06-24,2026-06-21,163697.19,West,Medium
POL05302,PRG002,TRT050,2025-09-12,2027-05-02,16033.28,East,Medium
POL05303,PRG020,TRT057,2025-11-26,2027-08-17,109328.23,South,Low
POL05304,PRG015,TRT050,2026-12-07,2027-11-22,459697.44,South,Low
POL05305,PRG002,TRT029,2026-11-02,2028-07-03,320192.03,South,Low
POL05306,PRG019,TRT035,2026-07-29,2027-05-05,71806.41,South,Medium
POL05307,PRG005,TRT068,2025-10-14,2027-08-16,451810.42,East,High
POL05308,PRG019,TRT082,2025-06-14,2026-09-21,390964.54,North,Medium
POL05309,PRG021,TRT018,2025-05-08,2027-02-06,416443.7,East,Critical
POL05310,PRG010,TRT100,2026-07-21,2027-10-13,290359.8,South,High
POL05311,PRG011,TRT003,2026-11-10,2028-05-25,136844.57,North,Medium
POL05312,PRG010,TRT093,2025-03-24,2026-10-29,110264.4,South,High
POL05313,PRG017,TRT023,2025-08-23,2026-12-13,344659.74,South,Low
POL05314,PRG025,TRT054,2026-05-16,2027-07-25,196710.9,South,Medium
POL05315,PRG011,TRT023,2026-12-05,2027-12-05,182848.09,East,Medium
POL05316,PRG001,TRT098,2026-01-09,2026-12-11,27032.04,South,Low
POL05317,PRG009,TRT035,2026-03-17,2028-01-10,73125.67,West,High
POL05318,PRG006,TRT063,2026-09-11,2027-04-24,290156.03,South,Critical
POL05319,PRG001,TRT048,2026-01-07,2027-12-08,89878.6,North,Medium
POL05320,PRG012,TRT016,2025-09-03,2026-10-04,297960.86,West,High
POL05321,PRG019,TRT017,2025-03-08,2025-11-11,451557.69,North,Critical
POL05322,PRG025,TRT006,2026-04-22,2028-02-22,457466.09,North,Medium
POL05323,PRG019,TRT021,2025-03-25,2027-02-11,470178.36,North,High
POL05324,PRG002,TRT073,2026-08-13,2027-02-25,105418.45,West,High
POL05325,PRG019,TRT084,2026-05-13,2027-09-01,326738.19,South,Medium
POL05326,PRG014,TRT081,2025-02-22,2026-03-24,181784.67,North,High
POL05327,PRG015,TRT013,2026-04-12,2028-03-07,398328.58,North,Low
POL05328,PRG013,TRT027,2025-11-05,2026-12-06,287564.7,North,Critical
POL05329,PRG011,TRT059,2025-11-04,2027-07-11,95048.37,North,Low
POL05330,PRG003,TRT008,2025-10-20,2027-05-16,392281.0,East,Critical
POL05331,PRG019,TRT097,2025-09-11,2027-07-13,107141.74,West,Low
POL05332,PRG002,TRT030,2025-04-29,2026-10-15,80361.28,West,Critical
POL05333,PRG021,TRT042,2025-09-03,2026-12-22,83046.34,North,Critical
POL05334,PRG007,TRT097,2026-04-10,2027-10-02,244692.89,North,Medium
POL05335,PRG023,TRT015,2025-07-03,2027-04-22,165800.75,North,Medium
POL05336,PRG012,TRT066,2025-11-05,2027-05-03,154605.53,East,Critical
POL05337,PRG004,TRT009,2025-05-11,2026-04-12,450039.11,West,Critical
POL05338,PRG001,TRT001,2025-06-14,2026-03-09,258088.47,West,Critical
POL05339,PRG021,TRT046,2026-03-01,2027-12-22,100385.0,North,Medium
POL05340,PRG017,TRT010,2026-12-26,2028-03-03,370351.59,East,Medium
POL05341,PRG003,TRT084,2026-10-26,2028-06-27,298294.85,South,Low
POL05342,PRG023,TRT041,2026-12-28,2028-07-19,190630.66,West,High
POL05343,PRG005,TRT009,2025-06-18,2026-05-09,236309.77,East,Low
POL05344,PRG014,TRT066,2026-07-31,2027-08-11,28651.78,West,Medium
POL05345,PRG019,TRT022,2025-02-04,2025-09-23,138738.38,West,High
POL05346,PRG003,TRT096,2025-03-26,2026-01-01,177651.17,East,Medium
POL05347,PRG023,TRT092,2026-02-16,2027-06-08,253100.55,North,Low
POL05348,PRG020,TRT037,2026-07-24,2027-02-12,470582.81,North,High
POL05349,PRG018,TRT027,2025-01-08,2026-07-16,206269.43,West,Critical
POL05350,PRG023,TRT062,2026-08-07,2028-02-21,286131.18,West,Critical
POL05351,PRG022,TRT074,2026-10-22,2027-11-15,400433.19,South,High
POL05352,PRG019,TRT026,2025-07-15,2026-12-21,491652.06,South,High
POL05353,PRG007,TRT063,2025-11-13,2027-04-15,77217.76,North,Medium
POL05354,PRG022,TRT079,2025-10-31,2027-08-21,460912.29,West,Critical
POL05355,PRG010,TRT075,2025-01-21,2025-12-14,119737.01,South,Low
POL05356,PRG019,TRT021,2025-08-11,2026-05-31,33098.02,West,High
POL05357,PRG023,TRT005,2026-12-09,2028-10-30,333695.23,South,Medium
POL05358,PRG013,TRT058,2025-03-25,2026-02-21,311230.01,North,Critical
POL05359,PRG019,TRT089,2025-02-25,2025-09-30,232316.32,North,High
POL05360,PRG005,TRT060,2025-06-07,2026-08-26,487323.41,South,High
POL05361,PRG025,TRT043,2026-11-10,2028-09-09,312720.2,West,Medium
POL05362,PRG012,TRT013,2026-09-19,2027-12-12,105479.09,North,High
POL05363,PRG010,TRT084,2026-04-27,2028-01-20,191871.28,West,High
POL05364,PRG002,TRT094,2025-04-22,2026-03-24,280827.88,West,High
POL05365,PRG025,TRT036,2026-05-07,2027-04-17,114324.11,South,Critical
POL05366,PRG002,TRT002,2025-07-02,2026-12-23,163219.71,South,Low
POL05367,PRG009,TRT030,2026-08-11,2027-04-03,410248.43,South,Medium
POL05368,PRG001,TRT037,2025-08-20,2027-07-19,16422.72,East,High
POL05369,PRG011,TRT053,2025-01-24,2027-01-09,356611.22,North,High
POL05370,PRG014,TRT068,2025-04-07,2026-11-14,409481.63,North,Critical
POL05371,PRG007,TRT098,2025-07-19,2026-07-17,75529.3,East,Low
POL05372,PRG023,TRT001,2026-03-23,2027-10-10,151794.16,South,Low
POL05373,PRG015,TRT010,2025-01-06,2025-11-15,196170.84,West,High
POL05374,PRG024,TRT064,2026-12-23,2028-04-15,312497.16,East,Critical
POL05375,PRG013,TRT086,2025-05-06,2027-04-05,85699.54,West,Critical
POL05376,PRG023,TRT097,2025-01-12,2026-04-28,374384.37,West,Medium
POL05377,PRG008,TRT094,2026-01-09,2027-04-12,371897.05,North,Low
POL05378,PRG015,TRT030,2026-10-06,2027-04-21,435813.23,West,Medium
POL05379,PRG021,TRT082,2026-07-19,2027-11-18,49282.78,West,Medium
POL05380,PRG004,TRT089,2025-02-11,2027-01-23,378939.53,North,Medium
POL05381,PRG012,TRT022,2026-11-06,2028-01-08,310707.38,West,Low
POL05382,PRG017,TRT008,2025-06-22,2027-05-31,387224.28,East,Medium
POL05383,PRG023,TRT021,2025-04-19,2026-05-15,439660.93,North,Low
POL05384,PRG008,TRT022,2026-08-09,2027-12-15,299690.76,South,High
POL05385,PRG018,TRT033,2025-02-26,2026-05-28,228127.34,North,Critical
POL05386,PRG011,TRT024,2026-03-26,2026-10-17,402470.1,West,Critical
POL05387,PRG021,TRT009,2025-02-16,2026-11-06,136469.71,East,Medium
POL05388,PRG007,TRT075,2026-03-12,2027-05-16,255335.01,South,Medium
POL05389,PRG005,TRT078,2025-11-04,2026-08-04,403284.73,West,Critical
POL05390,PRG003,TRT077,2026-08-22,2027-08-28,19788.05,South,Low
POL05391,PRG007,TRT032,2026-02-10,2028-02-07,302603.81,East,Critical
POL05392,PRG011,TRT087,2026-12-09,2028-09-16,403905.56,South,Medium
POL05393,PRG024,TRT022,2025-09-29,2026-04-18,177870.59,South,Medium
POL05394,PRG012,TRT076,2026-07-30,2027-10-18,324992.16,North,Medium
POL05395,PRG012,TRT067,2025-02-07,2025-09-28,103324.88,East,Medium
POL05396,PRG007,TRT028,2026-07-31,2028-01-12,333195.99,South,High
POL05397,PRG018,TRT064,2025-12-11,2026-09-03,451725.38,West,High
POL05398,PRG001,TRT022,2026-07-10,2027-07-06,382507.73,West,High
POL05399,PRG021,TRT048,2026-03-07,2027-01-20,379811.82,North,High
POL05400,PRG003,TRT049,2025-09-13,2027-08-19,32977.86,South,Critical
POL05401,PRG016,TRT039,2026-12-18,2028-06-22,137873.48,East,Medium
POL05402,PRG010,TRT082,2025-01-23,2026-02-22,418381.84,East,Low
POL05403,PRG011,TRT042,2026-07-08,2028-03-23,243747.46,North,Low
POL05404,PRG021,TRT089,2025-05-30,2025-11-29,215533.31,South,Low
POL05405,PRG012,TRT020,2026-08-28,2028-03-12,401187.48,North,Low
POL05406,PRG013,TRT081,2026-06-26,2027-07-26,369442.58,East,Medium
POL05407,PRG023,TRT044,2026-07-01,2027-12-05,468164.66,West,Low
POL05408,PRG019,TRT061,2025-12-02,2026-09-11,389844.94,East,Medium
POL05409,PRG016,TRT037,2025-11-10,2026-10-12,140306.33,East,High
POL05410,PRG016,TRT034,2026-12-18,2028-09-19,165263.17,West,High
POL05411,PRG011,TRT067,2026-02-27,2027-10-14,309157.24,West,Critical
POL05412,PRG008,TRT019,2025-06-01,2026-04-23,231737.99,East,High
POL05413,PRG009,TRT046,2025-07-28,2027-07-19,13430.47,East,High
POL05414,PRG016,TRT062,2025-12-24,2026-07-29,480490.16,West,Medium
POL05415,PRG008,TRT040,2026-09-30,2027-05-24,44723.19,West,Low
POL05416,PRG007,TRT066,2025-05-23,2027-04-25,236618.76,West,Critical
POL05417,PRG003,TRT006,2025-02-26,2025-09-22,471160.94,East,Low
POL05418,PRG020,TRT052,2026-04-02,2028-01-10,291190.47,West,High
POL05419,PRG016,TRT037,2026-05-29,2028-05-12,90970.2,South,Low
POL05420,PRG005,TRT008,2026-02-03,2026-12-31,496943.98,West,Medium
POL05421,PRG012,TRT004,2025-05-30,2026-10-28,488729.18,South,High
POL05422,PRG020,TRT053,2026-08-09,2028-04-27,258174.79,West,Medium
POL05423,PRG004,TRT071,2025-04-14,2027-01-07,5548.86,East,High
POL05424,PRG004,TRT010,2026-08-13,2028-04-02,469063.8,North,Medium
POL05425,PRG020,TRT068,2025-02-01,2026-02-01,73457.05,East,Critical
POL05426,PRG023,TRT071,2026-07-06,2027-07-27,457596.73,North,Critical
POL05427,PRG020,TRT062,2025-10-01,2026-08-07,362640.39,West,High
POL05428,PRG019,TRT062,2026-04-26,2027-03-16,497016.3,West,Medium
POL05429,PRG006,TRT096,2025-07-03,2027-06-04,74191.47,West,Critical
POL05430,PRG020,TRT070,2025-08-17,2027-02-10,437904.22,East,Critical
POL05431,PRG025,TRT025,2026-03-28,2027-06-28,221669.34,South,Medium
POL05432,PRG001,TRT053,2025-02-21,2027-02-11,323217.76,North,Low
POL05433,PRG001,TRT097,2025-02-26,2026-06-14,75505.3,East,High
POL05434,PRG023,TRT018,2026-06-14,2027-06-28,347694.25,East,Critical
POL05435,PRG002,TRT027,2026-06-24,2027-04-23,156668.49,West,Low
POL05436,PRG022,TRT028,2025-05-03,2027-02-10,112591.68,South,Critical
POL05437,PRG015,TRT079,2026-01-28,2026-08-13,488369.62,West,Medium
POL05438,PRG010,TRT016,2025-05-06,2025-12-15,484538.26,East,Critical
POL05439,PRG019,TRT042,2025-01-29,2026-10-11,100227.7,South,Medium
POL05440,PRG012,TRT054,2026-07-06,2028-05-27,59800.07,South,High
POL05441,PRG002,TRT021,2025-06-23,2026-12-01,9995.81,West,High
POL05442,PRG022,TRT040,2026-05-12,2027-01-18,405446.64,South,High
POL05443,PRG001,TRT010,2026-09-25,2028-06-02,255980.39,North,Medium
POL05444,PRG012,TRT023,2026-06-26,2026-12-24,92623.97,North,High
POL05445,PRG014,TRT073,2026-05-11,2028-01-09,147902.09,East,High
POL05446,PRG005,TRT001,2025-10-02,2026-04-05,225573.2,North,Low
POL05447,PRG014,TRT090,2025-12-02,2027-01-30,489919.69,West,Medium
POL05448,PRG012,TRT036,2025-09-03,2026-12-12,445155.11,East,Medium
POL05449,PRG002,TRT046,2025-09-10,2027-06-28,438134.65,South,Low
POL05450,PRG011,TRT011,2026-08-29,2027-05-18,132076.16,West,Low
POL05451,PRG014,TRT071,2026-10-24,2028-02-29,284260.55,North,Medium
POL05452,PRG005,TRT020,2026-07-07,2027-06-14,244923.17,South,Critical
POL05453,PRG019,TRT042,2025-12-14,2027-11-26,77915.26,South,Critical
POL05454,PRG005,TRT001,2025-11-23,2027-06-15,175569.65,North,Low
POL05455,PRG021,TRT035,2025-03-01,2027-01-23,107284.43,East,Critical
POL05456,PRG004,TRT074,2025-03-25,2027-03-16,441531.09,West,Low
POL05457,PRG017,TRT090,2026-02-16,2027-02-23,191686.34,East,High
POL05458,PRG024,TRT083,2026-12-25,2028-06-06,454644.2,East,Low
POL05459,PRG014,TRT092,2026-08-26,2028-02-20,14616.59,South,Critical
POL05460,PRG024,TRT011,2026-11-30,2027-06-12,396072.26,North,High
POL05461,PRG007,TRT099,2026-07-12,2028-02-07,111508.73,West,Critical
POL05462,PRG004,TRT089,2026-06-09,2027-07-23,106696.64,East,Low
POL05463,PRG012,TRT008,2025-04-23,2025-12-17,394390.07,East,High
POL05464,PRG006,TRT058,2025-04-11,2027-02-09,384504.79,North,High
POL05465,PRG012,TRT057,2026-11-19,2027-07-19,86091.75,East,Critical
POL05466,PRG023,TRT015,2026-12-08,2028-03-12,252096.42,South,Critical
POL05467,PRG016,TRT034,2025-12-11,2026-12-28,383125.65,North,Critical
POL05468,PRG008,TRT043,2025-03-21,2026-03-13,356168.02,West,Low
POL05469,PRG019,TRT027,2025-08-14,2027-02-16,269849.49,South,High
POL05470,PRG016,TRT055,2026-01-12,2026-11-04,255283.02,South,High
POL05471,PRG006,TRT007,2026-07-11,2027-04-22,268594.24,East,Critical
POL05472,PRG002,TRT055,2025-12-28,2026-11-10,450338.13,East,Medium
POL05473,PRG012,TRT048,2025-02-16,2026-01-28,87725.1,East,Medium
POL05474,PRG015,TRT002,2025-08-06,2026-12-29,418082.95,West,Medium
POL05475,PRG002,TRT019,2025-05-21,2026-04-13,336890.91,West,High
POL05476,PRG007,TRT014,2025-10-11,2026-06-07,67198.02,West,Low
POL05477,PRG020,TRT090,2025-05-29,2027-04-30,66495.46,East,Medium
POL05478,PRG010,TRT090,2025-05-26,2026-05-23,200408.48,West,High
POL05479,PRG025,TRT072,2025-07-02,2026-05-28,192614.0,North,Medium
POL05480,PRG007,TRT068,2025-01-02,2026-02-09,276864.57,North,Medium
POL05481,PRG017,TRT052,2025-09-08,2026-10-30,289218.26,North,High
POL05482,PRG019,TRT099,2025-11-23,2026-09-19,487598.34,East,Low
POL05483,PRG019,TRT082,2025-09-01,2026-03-26,403699.98,West,Medium
POL05484,PRG011,TRT024,2026-11-28,2027-06-25,339947.49,South,High
POL05485,PRG009,TRT032,2026-06-02,2028-04-15,346887.25,West,High
POL05486,PRG003,TRT079,2026-07-28,2027-09-26,89749.44,East,Low
POL05487,PRG007,TRT025,2025-01-25,2026-08-13,494716.97,North,High
POL05488,PRG010,TRT060,2026-10-07,2027-12-26,407906.21,West,Low
POL05489,PRG021,TRT017,2026-02-03,2026-08-26,178299.12,South,Low
POL05490,PRG024,TRT060,2026-08-13,2028-05-01,122274.58,West,Medium
POL05491,PRG012,TRT001,2026-05-26,2027-06-16,338173.33,South,Medium
POL05492,PRG003,TRT052,2025-08-08,2026-05-18,331569.63,East,Medium
POL05493,PRG006,TRT026,2026-02-23,2027-02-23,375537.57,North,Low
